Day,Severly Stunted,Moderately Stunted min,Moderately Stunted max,Normal,Gender
1864,95.282,95.282,100.055,100.055,Girl
1865,95.282,95.282,100.055,100.055,Girl
1866,95.282,95.282,100.055,100.055,Girl
1867,95.282,95.282,100.055,100.055,Girl
1868,95.282,95.282,100.055,100.055,Girl
1869,95.282,95.282,100.055,100.055,Girl
1870,95.282,95.282,100.055,100.055,Girl
1871,95.282,95.282,100.055,100.055,Girl
1872,95.282,95.282,100.055,100.055,Girl
1873,95.282,95.282,100.055,100.055,Girl
1874,95.282,95.282,100.055,100.055,Girl
1875,95.282,95.282,100.055,100.055,Girl
1876,95.282,95.282,100.055,100.055,Girl
1877,95.282,95.282,100.055,100.055,Girl
1878,95.282,95.282,100.055,100.055,Girl
1879,95.282,95.282,100.055,100.055,Girl
1880,95.282,95.282,100.055,100.055,Girl
1881,95.282,95.282,100.055,100.055,Girl
1882,95.282,95.282,100.055,100.055,Girl
1883,95.282,95.282,100.055,100.055,Girl
1884,95.282,95.282,100.055,100.055,Girl
1885,95.282,95.282,100.055,100.055,Girl
1886,95.282,95.282,100.055,100.055,Girl
1887,95.282,95.282,100.055,100.055,Girl
1888,95.708,95.708,100.514,100.514,Girl
1889,95.708,95.708,100.514,100.514,Girl
1890,95.708,95.708,100.514,100.514,Girl
1891,95.708,95.708,100.514,100.514,Girl
1892,95.708,95.708,100.514,100.514,Girl
1893,95.708,95.708,100.514,100.514,Girl
1894,95.708,95.708,100.514,100.514,Girl
1895,95.708,95.708,100.514,100.514,Girl
1896,95.708,95.708,100.514,100.514,Girl
1897,95.708,95.708,100.514,100.514,Girl
1898,95.708,95.708,100.514,100.514,Girl
1899,95.708,95.708,100.514,100.514,Girl
1900,95.708,95.708,100.514,100.514,Girl
1901,95.708,95.708,100.514,100.514,Girl
1902,95.708,95.708,100.514,100.514,Girl
1903,95.708,95.708,100.514,100.514,Girl
1904,95.708,95.708,100.514,100.514,Girl
1905,95.708,95.708,100.514,100.514,Girl
1906,95.708,95.708,100.514,100.514,Girl
1907,95.708,95.708,100.514,100.514,Girl
1908,95.708,95.708,100.514,100.514,Girl
1909,95.708,95.708,100.514,100.514,Girl
1910,95.708,95.708,100.514,100.514,Girl
1911,95.708,95.708,100.514,100.514,Girl
1912,95.708,95.708,100.514,100.514,Girl
1913,95.708,95.708,100.514,100.514,Girl
1914,95.708,95.708,100.514,100.514,Girl
1915,95.708,95.708,100.514,100.514,Girl
1916,95.708,95.708,100.514,100.514,Girl
1917,95.708,95.708,100.514,100.514,Girl
1918,96.13,96.13,100.968,100.968,Girl
1919,96.13,96.13,100.968,100.968,Girl
1920,96.13,96.13,100.968,100.968,Girl
1921,96.13,96.13,100.968,100.968,Girl
1922,96.13,96.13,100.968,100.968,Girl
1923,96.13,96.13,100.968,100.968,Girl
1924,96.13,96.13,100.968,100.968,Girl
1925,96.13,96.13,100.968,100.968,Girl
1926,96.13,96.13,100.968,100.968,Girl
1927,96.13,96.13,100.968,100.968,Girl
1928,96.13,96.13,100.968,100.968,Girl
1929,96.13,96.13,100.968,100.968,Girl
1930,96.13,96.13,100.968,100.968,Girl
1931,96.13,96.13,100.968,100.968,Girl
1932,96.13,96.13,100.968,100.968,Girl
1933,96.13,96.13,100.968,100.968,Girl
1934,96.13,96.13,100.968,100.968,Girl
1935,96.13,96.13,100.968,100.968,Girl
1936,96.13,96.13,100.968,100.968,Girl
1937,96.13,96.13,100.968,100.968,Girl
1938,96.13,96.13,100.968,100.968,Girl
1939,96.13,96.13,100.968,100.968,Girl
1940,96.13,96.13,100.968,100.968,Girl
1941,96.13,96.13,100.968,100.968,Girl
1942,96.13,96.13,100.968,100.968,Girl
1943,96.13,96.13,100.968,100.968,Girl
1944,96.13,96.13,100.968,100.968,Girl
1945,96.13,96.13,100.968,100.968,Girl
1946,96.13,96.13,100.968,100.968,Girl
1947,96.13,96.13,100.968,100.968,Girl
1948,96.547,96.547,101.418,101.418,Girl
1949,96.547,96.547,101.418,101.418,Girl
1950,96.547,96.547,101.418,101.418,Girl
1951,96.547,96.547,101.418,101.418,Girl
1952,96.547,96.547,101.418,101.418,Girl
1953,96.547,96.547,101.418,101.418,Girl
1954,96.547,96.547,101.418,101.418,Girl
1955,96.547,96.547,101.418,101.418,Girl
1956,96.547,96.547,101.418,101.418,Girl
1957,96.547,96.547,101.418,101.418,Girl
1958,96.547,96.547,101.418,101.418,Girl
1959,96.547,96.547,101.418,101.418,Girl
1960,96.547,96.547,101.418,101.418,Girl
1961,96.547,96.547,101.418,101.418,Girl
1962,96.547,96.547,101.418,101.418,Girl
1963,96.547,96.547,101.418,101.418,Girl
1964,96.547,96.547,101.418,101.418,Girl
1965,96.547,96.547,101.418,101.418,Girl
1966,96.547,96.547,101.418,101.418,Girl
1967,96.547,96.547,101.418,101.418,Girl
1968,96.547,96.547,101.418,101.418,Girl
1969,96.547,96.547,101.418,101.418,Girl
1970,96.547,96.547,101.418,101.418,Girl
1971,96.547,96.547,101.418,101.418,Girl
1972,96.547,96.547,101.418,101.418,Girl
1973,96.547,96.547,101.418,101.418,Girl
1974,96.547,96.547,101.418,101.418,Girl
1975,96.547,96.547,101.418,101.418,Girl
1976,96.547,96.547,101.418,101.418,Girl
1977,96.547,96.547,101.418,101.418,Girl
1978,96.547,96.547,101.418,101.418,Girl
1979,96.963,96.963,101.865,101.865,Girl
1980,96.963,96.963,101.865,101.865,Girl
1981,96.963,96.963,101.865,101.865,Girl
1982,96.963,96.963,101.865,101.865,Girl
1983,96.963,96.963,101.865,101.865,Girl
1984,96.963,96.963,101.865,101.865,Girl
1985,96.963,96.963,101.865,101.865,Girl
1986,96.963,96.963,101.865,101.865,Girl
1987,96.963,96.963,101.865,101.865,Girl
1988,96.963,96.963,101.865,101.865,Girl
1989,96.963,96.963,101.865,101.865,Girl
1990,96.963,96.963,101.865,101.865,Girl
1991,96.963,96.963,101.865,101.865,Girl
1992,96.963,96.963,101.865,101.865,Girl
1993,96.963,96.963,101.865,101.865,Girl
1994,96.963,96.963,101.865,101.865,Girl
1995,96.963,96.963,101.865,101.865,Girl
1996,96.963,96.963,101.865,101.865,Girl
1997,96.963,96.963,101.865,101.865,Girl
1998,96.963,96.963,101.865,101.865,Girl
1999,96.963,96.963,101.865,101.865,Girl
2000,96.963,96.963,101.865,101.865,Girl
2001,96.963,96.963,101.865,101.865,Girl
2002,96.963,96.963,101.865,101.865,Girl
2003,96.963,96.963,101.865,101.865,Girl
2004,96.963,96.963,101.865,101.865,Girl
2005,96.963,96.963,101.865,101.865,Girl
2006,96.963,96.963,101.865,101.865,Girl
2007,96.963,96.963,101.865,101.865,Girl
2008,96.963,96.963,101.865,101.865,Girl
2009,97.372,97.372,102.306,102.306,Girl
2010,97.372,97.372,102.306,102.306,Girl
2011,97.372,97.372,102.306,102.306,Girl
2012,97.372,97.372,102.306,102.306,Girl
2013,97.372,97.372,102.306,102.306,Girl
2014,97.372,97.372,102.306,102.306,Girl
2015,97.372,97.372,102.306,102.306,Girl
2016,97.372,97.372,102.306,102.306,Girl
2017,97.372,97.372,102.306,102.306,Girl
2018,97.372,97.372,102.306,102.306,Girl
2019,97.372,97.372,102.306,102.306,Girl
2020,97.372,97.372,102.306,102.306,Girl
2021,97.372,97.372,102.306,102.306,Girl
2022,97.372,97.372,102.306,102.306,Girl
2023,97.372,97.372,102.306,102.306,Girl
2024,97.372,97.372,102.306,102.306,Girl
2025,97.372,97.372,102.306,102.306,Girl
2026,97.372,97.372,102.306,102.306,Girl
2027,97.372,97.372,102.306,102.306,Girl
2028,97.372,97.372,102.306,102.306,Girl
2029,97.372,97.372,102.306,102.306,Girl
2030,97.372,97.372,102.306,102.306,Girl
2031,97.372,97.372,102.306,102.306,Girl
2032,97.372,97.372,102.306,102.306,Girl
2033,97.372,97.372,102.306,102.306,Girl
2034,97.372,97.372,102.306,102.306,Girl
2035,97.372,97.372,102.306,102.306,Girl
2036,97.372,97.372,102.306,102.306,Girl
2037,97.372,97.372,102.306,102.306,Girl
2038,97.372,97.372,102.306,102.306,Girl
2039,97.372,97.372,102.306,102.306,Girl
2040,97.78,97.78,102.745,102.745,Girl
2041,97.78,97.78,102.745,102.745,Girl
2042,97.78,97.78,102.745,102.745,Girl
2043,97.78,97.78,102.745,102.745,Girl
2044,97.78,97.78,102.745,102.745,Girl
2045,97.78,97.78,102.745,102.745,Girl
2046,97.78,97.78,102.745,102.745,Girl
2047,97.78,97.78,102.745,102.745,Girl
2048,97.78,97.78,102.745,102.745,Girl
2049,97.78,97.78,102.745,102.745,Girl
2050,97.78,97.78,102.745,102.745,Girl
2051,97.78,97.78,102.745,102.745,Girl
2052,97.78,97.78,102.745,102.745,Girl
2053,97.78,97.78,102.745,102.745,Girl
2054,97.78,97.78,102.745,102.745,Girl
2055,97.78,97.78,102.745,102.745,Girl
2056,97.78,97.78,102.745,102.745,Girl
2057,97.78,97.78,102.745,102.745,Girl
2058,97.78,97.78,102.745,102.745,Girl
2059,97.78,97.78,102.745,102.745,Girl
2060,97.78,97.78,102.745,102.745,Girl
2061,97.78,97.78,102.745,102.745,Girl
2062,97.78,97.78,102.745,102.745,Girl
2063,97.78,97.78,102.745,102.745,Girl
2064,97.78,97.78,102.745,102.745,Girl
2065,97.78,97.78,102.745,102.745,Girl
2066,97.78,97.78,102.745,102.745,Girl
2067,97.78,97.78,102.745,102.745,Girl
2068,97.78,97.78,102.745,102.745,Girl
2069,97.78,97.78,102.745,102.745,Girl
2070,98.184,98.184,103.181,103.181,Girl
2071,98.184,98.184,103.181,103.181,Girl
2072,98.184,98.184,103.181,103.181,Girl
2073,98.184,98.184,103.181,103.181,Girl
2074,98.184,98.184,103.181,103.181,Girl
2075,98.184,98.184,103.181,103.181,Girl
2076,98.184,98.184,103.181,103.181,Girl
2077,98.184,98.184,103.181,103.181,Girl
2078,98.184,98.184,103.181,103.181,Girl
2079,98.184,98.184,103.181,103.181,Girl
2080,98.184,98.184,103.181,103.181,Girl
2081,98.184,98.184,103.181,103.181,Girl
2082,98.184,98.184,103.181,103.181,Girl
2083,98.184,98.184,103.181,103.181,Girl
2084,98.184,98.184,103.181,103.181,Girl
2085,98.184,98.184,103.181,103.181,Girl
2086,98.184,98.184,103.181,103.181,Girl
2087,98.184,98.184,103.181,103.181,Girl
2088,98.184,98.184,103.181,103.181,Girl
2089,98.184,98.184,103.181,103.181,Girl
2090,98.184,98.184,103.181,103.181,Girl
2091,98.184,98.184,103.181,103.181,Girl
2092,98.184,98.184,103.181,103.181,Girl
2093,98.184,98.184,103.181,103.181,Girl
2094,98.184,98.184,103.181,103.181,Girl
2095,98.184,98.184,103.181,103.181,Girl
2096,98.184,98.184,103.181,103.181,Girl
2097,98.184,98.184,103.181,103.181,Girl
2098,98.184,98.184,103.181,103.181,Girl
2099,98.184,98.184,103.181,103.181,Girl
2100,98.184,98.184,103.181,103.181,Girl
2101,98.585,98.585,103.612,103.612,Girl
2102,98.585,98.585,103.612,103.612,Girl
2103,98.585,98.585,103.612,103.612,Girl
2104,98.585,98.585,103.612,103.612,Girl
2105,98.585,98.585,103.612,103.612,Girl
2106,98.585,98.585,103.612,103.612,Girl
2107,98.585,98.585,103.612,103.612,Girl
2108,98.585,98.585,103.612,103.612,Girl
2109,98.585,98.585,103.612,103.612,Girl
2110,98.585,98.585,103.612,103.612,Girl
2111,98.585,98.585,103.612,103.612,Girl
2112,98.585,98.585,103.612,103.612,Girl
2113,98.585,98.585,103.612,103.612,Girl
2114,98.585,98.585,103.612,103.612,Girl
2115,98.585,98.585,103.612,103.612,Girl
2116,98.585,98.585,103.612,103.612,Girl
2117,98.585,98.585,103.612,103.612,Girl
2118,98.585,98.585,103.612,103.612,Girl
2119,98.585,98.585,103.612,103.612,Girl
2120,98.585,98.585,103.612,103.612,Girl
2121,98.585,98.585,103.612,103.612,Girl
2122,98.585,98.585,103.612,103.612,Girl
2123,98.585,98.585,103.612,103.612,Girl
2124,98.585,98.585,103.612,103.612,Girl
2125,98.585,98.585,103.612,103.612,Girl
2126,98.585,98.585,103.612,103.612,Girl
2127,98.585,98.585,103.612,103.612,Girl
2128,98.585,98.585,103.612,103.612,Girl
2129,98.585,98.585,103.612,103.612,Girl
2130,98.585,98.585,103.612,103.612,Girl
2131,98.982,98.982,104.04,104.04,Girl
2132,98.982,98.982,104.04,104.04,Girl
2133,98.982,98.982,104.04,104.04,Girl
2134,98.982,98.982,104.04,104.04,Girl
2135,98.982,98.982,104.04,104.04,Girl
2136,98.982,98.982,104.04,104.04,Girl
2137,98.982,98.982,104.04,104.04,Girl
2138,98.982,98.982,104.04,104.04,Girl
2139,98.982,98.982,104.04,104.04,Girl
2140,98.982,98.982,104.04,104.04,Girl
2141,98.982,98.982,104.04,104.04,Girl
2142,98.982,98.982,104.04,104.04,Girl
2143,98.982,98.982,104.04,104.04,Girl
2144,98.982,98.982,104.04,104.04,Girl
2145,98.982,98.982,104.04,104.04,Girl
2146,98.982,98.982,104.04,104.04,Girl
2147,98.982,98.982,104.04,104.04,Girl
2148,98.982,98.982,104.04,104.04,Girl
2149,98.982,98.982,104.04,104.04,Girl
2150,98.982,98.982,104.04,104.04,Girl
2151,98.982,98.982,104.04,104.04,Girl
2152,98.982,98.982,104.04,104.04,Girl
2153,98.982,98.982,104.04,104.04,Girl
2154,98.982,98.982,104.04,104.04,Girl
2155,98.982,98.982,104.04,104.04,Girl
2156,98.982,98.982,104.04,104.04,Girl
2157,98.982,98.982,104.04,104.04,Girl
2158,98.982,98.982,104.04,104.04,Girl
2159,98.982,98.982,104.04,104.04,Girl
2160,98.982,98.982,104.04,104.04,Girl
2161,98.982,98.982,104.04,104.04,Girl
2162,99.375,99.375,104.464,104.464,Girl
2163,99.375,99.375,104.464,104.464,Girl
2164,99.375,99.375,104.464,104.464,Girl
2165,99.375,99.375,104.464,104.464,Girl
2166,99.375,99.375,104.464,104.464,Girl
2167,99.375,99.375,104.464,104.464,Girl
2168,99.375,99.375,104.464,104.464,Girl
2169,99.375,99.375,104.464,104.464,Girl
2170,99.375,99.375,104.464,104.464,Girl
2171,99.375,99.375,104.464,104.464,Girl
2172,99.375,99.375,104.464,104.464,Girl
2173,99.375,99.375,104.464,104.464,Girl
2174,99.375,99.375,104.464,104.464,Girl
2175,99.375,99.375,104.464,104.464,Girl
2176,99.375,99.375,104.464,104.464,Girl
2177,99.375,99.375,104.464,104.464,Girl
2178,99.375,99.375,104.464,104.464,Girl
2179,99.375,99.375,104.464,104.464,Girl
2180,99.375,99.375,104.464,104.464,Girl
2181,99.375,99.375,104.464,104.464,Girl
2182,99.375,99.375,104.464,104.464,Girl
2183,99.375,99.375,104.464,104.464,Girl
2184,99.375,99.375,104.464,104.464,Girl
2185,99.375,99.375,104.464,104.464,Girl
2186,99.375,99.375,104.464,104.464,Girl
2187,99.375,99.375,104.464,104.464,Girl
2188,99.375,99.375,104.464,104.464,Girl
2189,99.375,99.375,104.464,104.464,Girl
2190,99.375,99.375,104.464,104.464,Girl
2191,99.375,99.375,104.464,104.464,Girl
2192,99.766,99.766,104.885,104.885,Girl
2193,99.766,99.766,104.885,104.885,Girl
2194,99.766,99.766,104.885,104.885,Girl
2195,99.766,99.766,104.885,104.885,Girl
2196,99.766,99.766,104.885,104.885,Girl
2197,99.766,99.766,104.885,104.885,Girl
2198,99.766,99.766,104.885,104.885,Girl
2199,99.766,99.766,104.885,104.885,Girl
2200,99.766,99.766,104.885,104.885,Girl
2201,99.766,99.766,104.885,104.885,Girl
2202,99.766,99.766,104.885,104.885,Girl
2203,99.766,99.766,104.885,104.885,Girl
2204,99.766,99.766,104.885,104.885,Girl
2205,99.766,99.766,104.885,104.885,Girl
2206,99.766,99.766,104.885,104.885,Girl
2207,99.766,99.766,104.885,104.885,Girl
2208,99.766,99.766,104.885,104.885,Girl
2209,99.766,99.766,104.885,104.885,Girl
2210,99.766,99.766,104.885,104.885,Girl
2211,99.766,99.766,104.885,104.885,Girl
2212,99.766,99.766,104.885,104.885,Girl
2213,99.766,99.766,104.885,104.885,Girl
2214,99.766,99.766,104.885,104.885,Girl
2215,99.766,99.766,104.885,104.885,Girl
2216,99.766,99.766,104.885,104.885,Girl
2217,99.766,99.766,104.885,104.885,Girl
2218,99.766,99.766,104.885,104.885,Girl
2219,99.766,99.766,104.885,104.885,Girl
2220,99.766,99.766,104.885,104.885,Girl
2221,99.766,99.766,104.885,104.885,Girl
2222,99.766,99.766,104.885,104.885,Girl
0,44.205,44.205,46.098,46.098,Boy
1,44.376,44.376,46.271,46.271,Boy
2,44.547,44.547,46.443,46.443,Boy
3,44.719,44.719,46.617,46.617,Boy
4,44.89,44.89,46.789,46.789,Boy
5,45.062,45.062,46.962,46.962,Boy
6,45.233,45.233,47.135,47.135,Boy
7,45.406,45.406,47.309,47.309,Boy
8,45.578,45.578,47.482,47.482,Boy
9,45.749,45.749,47.655,47.655,Boy
10,45.921,45.921,47.828,47.828,Boy
11,46.095,46.095,48.003,48.003,Boy
12,46.267,46.267,48.176,48.176,Boy
13,46.439,46.439,48.349,48.349,Boy
14,46.611,46.611,48.523,48.523,Boy
15,46.757,46.757,48.671,48.671,Boy
16,46.901,46.901,48.817,48.817,Boy
17,47.044,47.044,48.963,48.963,Boy
18,47.187,47.187,49.107,49.107,Boy
19,47.329,47.329,49.251,49.251,Boy
20,47.47,47.47,49.395,49.395,Boy
21,47.61,47.61,49.537,49.537,Boy
22,47.749,47.749,49.678,49.678,Boy
23,47.888,47.888,49.819,49.819,Boy
24,48.024,48.024,49.957,49.957,Boy
25,48.161,48.161,50.096,50.096,Boy
26,48.295,48.295,50.233,50.233,Boy
27,48.43,48.43,50.37,50.37,Boy
28,48.563,48.563,50.505,50.505,Boy
29,48.695,48.695,50.639,50.639,Boy
30,48.828,48.828,50.773,50.773,Boy
31,48.958,48.958,50.906,50.906,Boy
32,49.088,49.088,51.037,51.037,Boy
33,49.216,49.216,51.168,51.168,Boy
34,49.344,49.344,51.297,51.297,Boy
35,49.471,49.471,51.426,51.426,Boy
36,49.596,49.596,51.554,51.554,Boy
37,49.721,49.721,51.681,51.681,Boy
38,49.844,49.844,51.805,51.805,Boy
39,49.967,49.967,51.93,51.93,Boy
40,50.089,50.089,52.054,52.054,Boy
41,50.209,50.209,52.176,52.176,Boy
42,50.329,50.329,52.298,52.298,Boy
43,50.449,50.449,52.419,52.419,Boy
44,50.566,50.566,52.539,52.539,Boy
45,50.682,50.682,52.657,52.657,Boy
46,50.8,50.8,52.775,52.775,Boy
47,50.914,50.914,52.892,52.892,Boy
48,51.028,51.028,53.007,53.007,Boy
49,51.143,51.143,53.123,53.123,Boy
50,51.255,51.255,53.237,53.237,Boy
51,51.366,51.366,53.35,53.35,Boy
52,51.477,51.477,53.463,53.463,Boy
53,51.586,51.586,53.574,53.574,Boy
54,51.696,51.696,53.685,53.685,Boy
55,51.804,51.804,53.795,53.795,Boy
56,51.911,51.911,53.904,53.904,Boy
57,52.018,52.018,54.012,54.012,Boy
58,52.124,52.124,54.12,54.12,Boy
59,52.228,52.228,54.226,54.226,Boy
60,52.333,52.333,54.332,54.332,Boy
61,52.437,52.437,54.438,54.438,Boy
62,52.539,52.539,54.542,54.542,Boy
63,52.643,52.643,54.646,54.646,Boy
64,52.746,52.746,54.75,54.75,Boy
65,52.846,52.846,54.853,54.853,Boy
66,52.948,52.948,54.956,54.956,Boy
67,53.047,53.047,55.057,55.057,Boy
68,53.148,53.148,55.159,55.159,Boy
69,53.246,53.246,55.259,55.259,Boy
70,53.344,53.344,55.358,55.358,Boy
71,53.443,53.443,55.458,55.458,Boy
72,53.54,53.54,55.557,55.557,Boy
73,53.636,53.636,55.654,55.654,Boy
74,53.731,53.731,55.752,55.752,Boy
75,53.828,53.828,55.849,55.849,Boy
76,53.922,53.922,55.945,55.945,Boy
77,54.016,54.016,56.041,56.041,Boy
78,54.109,54.109,56.135,56.135,Boy
79,54.202,54.202,56.23,56.23,Boy
80,54.294,54.294,56.323,56.323,Boy
81,54.386,54.386,56.416,56.416,Boy
82,54.477,54.477,56.509,56.509,Boy
83,54.568,54.568,56.601,56.601,Boy
84,54.658,54.658,56.692,56.692,Boy
85,54.747,54.747,56.783,56.783,Boy
86,54.836,54.836,56.873,56.873,Boy
87,54.923,54.923,56.961,56.961,Boy
88,55.011,55.011,57.05,57.05,Boy
89,55.098,55.098,57.139,57.139,Boy
90,55.185,55.185,57.227,57.227,Boy
91,55.269,55.269,57.313,57.313,Boy
92,55.355,55.355,57.4,57.4,Boy
93,55.44,55.44,57.486,57.486,Boy
94,55.523,55.523,57.571,57.571,Boy
95,55.607,55.607,57.656,57.656,Boy
96,55.689,55.689,57.74,57.74,Boy
97,55.772,55.772,57.824,57.824,Boy
98,55.853,55.853,57.906,57.906,Boy
99,55.935,55.935,57.99,57.99,Boy
100,56.015,56.015,58.071,58.071,Boy
101,56.097,56.097,58.153,58.153,Boy
102,56.175,56.175,58.234,58.234,Boy
103,56.256,56.256,58.315,58.315,Boy
104,56.333,56.333,58.394,58.394,Boy
105,56.411,56.411,58.473,58.473,Boy
106,56.49,56.49,58.552,58.552,Boy
107,56.566,56.566,58.63,58.63,Boy
108,56.642,56.642,58.707,58.707,Boy
109,56.719,56.719,58.786,58.786,Boy
110,56.794,56.794,58.862,58.862,Boy
111,56.869,56.869,58.938,58.938,Boy
112,56.943,56.943,59.013,59.013,Boy
113,57.016,57.016,59.088,59.088,Boy
114,57.091,57.091,59.163,59.163,Boy
115,57.164,57.164,59.237,59.237,Boy
116,57.236,57.236,59.311,59.311,Boy
117,57.308,57.308,59.384,59.384,Boy
118,57.379,57.379,59.456,59.456,Boy
119,57.45,57.45,59.528,59.528,Boy
120,57.521,57.521,59.6,59.6,Boy
121,57.591,57.591,59.671,59.671,Boy
122,57.66,57.66,59.741,59.741,Boy
123,57.729,57.729,59.812,59.812,Boy
124,57.798,57.798,59.881,59.881,Boy
125,57.866,57.866,59.951,59.951,Boy
126,57.934,57.934,60.019,60.019,Boy
127,58.001,58.001,60.088,60.088,Boy
128,58.068,58.068,60.156,60.156,Boy
129,58.135,58.135,60.224,60.224,Boy
130,58.201,58.201,60.291,60.291,Boy
131,58.267,58.267,60.358,60.358,Boy
132,58.331,58.331,60.423,60.423,Boy
133,58.396,58.396,60.489,60.489,Boy
134,58.461,58.461,60.554,60.554,Boy
135,58.525,58.525,60.62,60.62,Boy
136,58.589,58.589,60.685,60.685,Boy
137,58.651,58.651,60.748,60.748,Boy
138,58.714,58.714,60.812,60.812,Boy
139,58.777,58.777,60.876,60.876,Boy
140,58.84,58.84,60.939,60.939,Boy
141,58.9,58.9,61.001,61.001,Boy
142,58.962,58.962,61.064,61.064,Boy
143,59.024,59.024,61.126,61.126,Boy
144,59.083,59.083,61.187,61.187,Boy
145,59.144,59.144,61.249,61.249,Boy
146,59.203,59.203,61.309,61.309,Boy
147,59.264,59.264,61.37,61.37,Boy
148,59.324,59.324,61.431,61.431,Boy
149,59.382,59.382,61.49,61.49,Boy
150,59.441,59.441,61.551,61.551,Boy
151,59.499,59.499,61.609,61.609,Boy
152,59.558,59.558,61.669,61.669,Boy
153,59.614,59.614,61.727,61.727,Boy
154,59.673,59.673,61.786,61.786,Boy
155,59.729,59.729,61.843,61.843,Boy
156,59.787,59.787,61.902,61.902,Boy
157,59.843,59.843,61.959,61.959,Boy
158,59.898,59.898,62.015,62.015,Boy
159,59.955,59.955,62.073,62.073,Boy
160,60.01,60.01,62.129,62.129,Boy
161,60.067,60.067,62.186,62.186,Boy
162,60.121,60.121,62.242,62.242,Boy
163,60.175,60.175,62.297,62.297,Boy
164,60.231,60.231,62.354,62.354,Boy
165,60.285,60.285,62.408,62.408,Boy
166,60.338,60.338,62.463,62.463,Boy
167,60.393,60.393,62.519,62.519,Boy
168,60.446,60.446,62.573,62.573,Boy
169,60.499,60.499,62.626,62.626,Boy
170,60.551,60.551,62.68,62.68,Boy
171,60.604,60.604,62.734,62.734,Boy
172,60.658,60.658,62.788,62.788,Boy
173,60.71,60.71,62.841,62.841,Boy
174,60.762,60.762,62.894,62.894,Boy
175,60.813,60.813,62.947,62.947,Boy
176,60.864,60.864,62.999,62.999,Boy
177,60.918,60.918,63.052,63.052,Boy
178,60.969,60.969,63.104,63.104,Boy
179,61.019,61.019,63.156,63.156,Boy
180,61.07,61.07,63.208,63.208,Boy
181,61.12,61.12,63.259,63.259,Boy
182,61.171,61.171,63.311,63.311,Boy
183,61.221,61.221,63.362,63.362,Boy
184,61.271,61.271,63.413,63.413,Boy
185,61.32,61.32,63.463,63.463,Boy
186,61.37,61.37,63.514,63.514,Boy
187,61.419,61.419,63.564,63.564,Boy
188,61.469,61.469,63.615,63.615,Boy
189,61.518,61.518,63.665,63.665,Boy
190,61.567,61.567,63.715,63.715,Boy
191,61.616,61.616,63.764,63.764,Boy
192,61.664,61.664,63.814,63.814,Boy
193,61.713,61.713,63.864,63.864,Boy
194,61.761,61.761,63.913,63.913,Boy
195,61.81,61.81,63.962,63.962,Boy
196,61.858,61.858,64.011,64.011,Boy
197,61.904,61.904,64.059,64.059,Boy
198,61.951,61.951,64.107,64.107,Boy
199,61.999,61.999,64.156,64.156,Boy
200,62.047,62.047,64.204,64.204,Boy
201,62.094,62.094,64.253,64.253,Boy
202,62.141,62.141,64.301,64.301,Boy
203,62.187,62.187,64.348,64.348,Boy
204,62.234,62.234,64.396,64.396,Boy
205,62.281,62.281,64.444,64.444,Boy
206,62.328,62.328,64.491,64.491,Boy
207,62.372,62.372,64.537,64.537,Boy
208,62.419,62.419,64.585,64.585,Boy
209,62.465,62.465,64.632,64.632,Boy
210,62.512,62.512,64.68,64.68,Boy
211,62.556,62.556,64.725,64.725,Boy
212,62.602,62.602,64.773,64.773,Boy
213,62.649,62.649,64.82,64.82,Boy
214,62.692,62.692,64.865,64.865,Boy
215,62.738,62.738,64.912,64.912,Boy
216,62.784,62.784,64.958,64.958,Boy
217,62.828,62.828,65.004,65.004,Boy
218,62.874,62.874,65.05,65.05,Boy
219,62.917,62.917,65.095,65.095,Boy
220,62.963,62.963,65.141,65.141,Boy
221,63.008,63.008,65.188,65.188,Boy
222,63.051,63.051,65.232,65.232,Boy
223,63.096,63.096,65.278,65.278,Boy
224,63.139,63.139,65.323,65.323,Boy
225,63.185,63.185,65.369,65.369,Boy
226,63.227,63.227,65.413,65.413,Boy
227,63.272,63.272,65.459,65.459,Boy
228,63.315,63.315,65.503,65.503,Boy
229,63.36,63.36,65.548,65.548,Boy
230,63.402,63.402,65.593,65.593,Boy
231,63.447,63.447,65.638,65.638,Boy
232,63.489,63.489,65.682,65.682,Boy
233,63.534,63.534,65.727,65.727,Boy
234,63.576,63.576,65.771,65.771,Boy
235,63.62,63.62,65.816,65.816,Boy
236,63.662,63.662,65.859,65.859,Boy
237,63.707,63.707,65.904,65.904,Boy
238,63.749,63.749,65.948,65.948,Boy
239,63.791,63.791,65.991,65.991,Boy
240,63.835,63.835,66.036,66.036,Boy
241,63.876,63.876,66.079,66.079,Boy
242,63.918,63.918,66.122,66.122,Boy
243,63.962,63.962,66.167,66.167,Boy
244,64.004,64.004,66.21,66.21,Boy
245,64.047,64.047,66.254,66.254,Boy
246,64.089,64.089,66.297,66.297,Boy
247,64.13,64.13,66.34,66.34,Boy
248,64.174,64.174,66.384,66.384,Boy
249,64.215,64.215,66.427,66.427,Boy
250,64.257,64.257,66.47,66.47,Boy
251,64.298,64.298,66.513,66.513,Boy
252,64.341,64.341,66.557,66.557,Boy
253,64.382,64.382,66.599,66.599,Boy
254,64.423,64.423,66.642,66.642,Boy
255,64.464,64.464,66.684,66.684,Boy
256,64.507,64.507,66.728,66.728,Boy
257,64.548,64.548,66.77,66.77,Boy
258,64.589,64.589,66.812,66.812,Boy
