Gender,Day,Severly Stunted,Moderately Stunted min,Moderately Stunted max,Normal Height,Severly Underweight,Moderately Underweight min,Moderately Underweight max,Normal Weight
Girl,366,66.317,66.317,68.893,68.893,6.278,6.278,7.047,7.047
Girl,367,66.351,66.351,68.929,68.929,6.283,6.283,7.053,7.053
Girl,368,66.387,66.387,68.966,68.966,6.289,6.289,7.059,7.059
Girl,369,66.42,66.42,69.002,69.002,6.294,6.294,7.064,7.064
Girl,370,66.454,66.454,69.038,69.038,6.299,6.299,7.07,7.07
Girl,371,66.49,66.49,69.075,69.075,6.304,6.304,7.076,7.076
Girl,372,66.523,66.523,69.11,69.11,6.31,6.31,7.082,7.082
Girl,373,66.559,66.559,69.148,69.148,6.315,6.315,7.088,7.088
Girl,374,66.592,66.592,69.183,69.183,6.32,6.32,7.093,7.093
Girl,375,66.628,66.628,69.22,69.22,6.325,6.325,7.099,7.099
Girl,376,66.661,66.661,69.256,69.256,6.331,6.331,7.105,7.105
Girl,377,66.697,66.697,69.292,69.292,6.336,6.336,7.111,7.111
Girl,378,66.73,66.73,69.328,69.328,6.341,6.341,7.116,7.116
Girl,379,66.765,66.765,69.365,69.365,6.346,6.346,7.122,7.122
Girl,380,66.799,66.799,69.4,69.4,6.351,6.351,7.128,7.128
Girl,381,66.832,66.832,69.435,69.435,6.357,6.357,7.134,7.134
Girl,382,66.867,66.867,69.472,69.472,6.362,6.362,7.14,7.14
Girl,383,66.9,66.9,69.507,69.507,6.367,6.367,7.145,7.145
Girl,384,66.935,66.935,69.544,69.544,6.372,6.372,7.151,7.151
Girl,385,66.968,66.968,69.579,69.579,6.377,6.377,7.157,7.157
Girl,386,67.003,67.003,69.615,69.615,6.382,6.382,7.162,7.162
Girl,387,67.036,67.036,69.65,69.65,6.388,6.388,7.168,7.168
Girl,388,67.071,67.071,69.687,69.687,6.393,6.393,7.174,7.174
Girl,389,67.104,67.104,69.722,69.722,6.398,6.398,7.18,7.18
Girl,390,67.137,67.137,69.757,69.757,6.403,6.403,7.185,7.185
Girl,391,67.172,67.172,69.793,69.793,6.408,6.408,7.191,7.191
Girl,392,67.205,67.205,69.828,69.828,6.413,6.413,7.197,7.197
Girl,393,67.24,67.24,69.864,69.864,6.419,6.419,7.203,7.203
Girl,394,67.272,67.272,69.899,69.899,6.424,6.424,7.208,7.208
Girl,395,67.307,67.307,69.935,69.935,6.429,6.429,7.214,7.214
Girl,396,67.34,67.34,69.97,69.97,6.434,6.434,7.22,7.22
Girl,397,67.372,67.372,70.004,70.004,6.439,6.439,7.225,7.225
Girl,398,67.407,67.407,70.04,70.04,6.444,6.444,7.231,7.231
Girl,399,67.439,67.439,70.075,70.075,6.449,6.449,7.237,7.237
Girl,400,67.474,67.474,70.111,70.111,6.455,6.455,7.242,7.242
Girl,401,67.506,67.506,70.145,70.145,6.46,6.46,7.248,7.248
Girl,402,67.539,67.539,70.18,70.18,6.465,6.465,7.254,7.254
Girl,403,67.573,67.573,70.216,70.216,6.47,6.47,7.259,7.259
Girl,404,67.605,67.605,70.25,70.25,6.475,6.475,7.265,7.265
Girl,405,67.64,67.64,70.286,70.286,6.48,6.48,7.271,7.271
Girl,406,67.672,67.672,70.32,70.32,6.485,6.485,7.276,7.276
Girl,407,67.704,67.704,70.354,70.354,6.49,6.49,7.282,7.282
Girl,408,67.738,67.738,70.39,70.39,6.495,6.495,7.288,7.288
Girl,409,67.77,67.77,70.424,70.424,6.501,6.501,7.293,7.293
Girl,410,67.805,67.805,70.46,70.46,6.506,6.506,7.299,7.299
Girl,411,67.837,67.837,70.494,70.494,6.511,6.511,7.305,7.305
Girl,412,67.869,67.869,70.528,70.528,6.516,6.516,7.31,7.31
Girl,413,67.903,67.903,70.563,70.563,6.521,6.521,7.316,7.316
Girl,414,67.935,67.935,70.597,70.597,6.526,6.526,7.322,7.322
Girl,415,67.969,67.969,70.633,70.633,6.531,6.531,7.327,7.327
Girl,416,68.001,68.001,70.667,70.667,6.536,6.536,7.333,7.333
Girl,417,68.032,68.032,70.7,70.7,6.541,6.541,7.338,7.338
Girl,418,68.066,68.066,70.736,70.736,6.546,6.546,7.344,7.344
Girl,419,68.098,68.098,70.769,70.769,6.551,6.551,7.35,7.35
Girl,420,68.129,68.129,70.803,70.803,6.557,6.557,7.355,7.355
Girl,421,68.163,68.163,70.838,70.838,6.562,6.562,7.361,7.361
Girl,422,68.195,68.195,70.872,70.872,6.567,6.567,7.367,7.367
Girl,423,68.229,68.229,70.907,70.907,6.572,6.572,7.372,7.372
Girl,424,68.26,68.26,70.941,70.941,6.577,6.577,7.378,7.378
Girl,425,68.292,68.292,70.974,70.974,6.582,6.582,7.383,7.383
Girl,426,68.325,68.325,71.009,71.009,6.587,6.587,7.389,7.389
Girl,427,68.357,68.357,71.043,71.043,6.592,6.592,7.395,7.395
Girl,428,68.388,68.388,71.076,71.076,6.597,6.597,7.4,7.4
Girl,429,68.422,68.422,71.111,71.111,6.602,6.602,7.406,7.406
Girl,430,68.453,68.453,71.144,71.144,6.607,6.607,7.411,7.411
Girl,431,68.484,68.484,71.178,71.178,6.612,6.612,7.417,7.417
Girl,432,68.518,68.518,71.212,71.212,6.617,6.617,7.423,7.423
Girl,433,68.549,68.549,71.246,71.246,6.622,6.622,7.428,7.428
Girl,434,68.582,68.582,71.28,71.28,6.628,6.628,7.434,7.434
Girl,435,68.613,68.613,71.314,71.314,6.632,6.632,7.439,7.439
Girl,436,68.644,68.644,71.347,71.347,6.638,6.638,7.445,7.445
Girl,437,68.678,68.678,71.381,71.381,6.643,6.643,7.451,7.451
Girl,438,68.708,68.708,71.414,71.414,6.648,6.648,7.456,7.456
Girl,439,68.739,68.739,71.447,71.447,6.653,6.653,7.462,7.462
Girl,440,68.773,68.773,71.482,71.482,6.658,6.658,7.467,7.467
Girl,441,68.803,68.803,71.515,71.515,6.663,6.663,7.473,7.473
Girl,442,68.834,68.834,71.548,71.548,6.668,6.668,7.478,7.478
Girl,443,68.867,68.867,71.582,71.582,6.673,6.673,7.484,7.484
Girl,444,68.898,68.898,71.615,71.615,6.678,6.678,7.49,7.49
Girl,445,68.929,68.929,71.648,71.648,6.683,6.683,7.495,7.495
Girl,446,68.962,68.962,71.682,71.682,6.688,6.688,7.501,7.501
Girl,447,68.993,68.993,71.715,71.715,6.693,6.693,7.506,7.506
Girl,448,69.023,69.023,71.747,71.747,6.698,6.698,7.512,7.512
Girl,449,69.056,69.056,71.782,71.782,6.703,6.703,7.517,7.517
Girl,450,69.087,69.087,71.814,71.814,6.708,6.708,7.523,7.523
Girl,451,69.119,69.119,71.848,71.848,6.713,6.713,7.529,7.529
Girl,452,69.15,69.15,71.881,71.881,6.718,6.718,7.534,7.534
Girl,453,69.18,69.18,71.914,71.914,6.723,6.723,7.54,7.54
Girl,454,69.213,69.213,71.948,71.948,6.728,6.728,7.545,7.545
Girl,455,69.244,69.244,71.98,71.98,6.733,6.733,7.551,7.551
Girl,456,69.274,69.274,72.012,72.012,6.738,6.738,7.556,7.556
Girl,457,69.307,69.307,72.046,72.046,6.743,6.743,7.562,7.562
Girl,458,69.337,69.337,72.079,72.079,6.748,6.748,7.567,7.567
Girl,459,69.367,69.367,72.111,72.111,6.753,6.753,7.573,7.573
Girl,460,69.4,69.4,72.145,72.145,6.758,6.758,7.578,7.578
Girl,461,69.43,69.43,72.177,72.177,6.763,6.763,7.584,7.584
Girl,462,69.46,69.46,72.209,72.209,6.768,6.768,7.59,7.59
Girl,463,69.492,69.492,72.243,72.243,6.773,6.773,7.595,7.595
Girl,464,69.523,69.523,72.275,72.275,6.778,6.778,7.601,7.601
Girl,465,69.553,69.553,72.307,72.307,6.783,6.783,7.606,7.606
Girl,466,69.585,69.585,72.341,72.341,6.788,6.788,7.612,7.612
Girl,467,69.615,69.615,72.373,72.373,6.793,6.793,7.617,7.617
Girl,468,69.645,69.645,72.405,72.405,6.798,6.798,7.623,7.623
Girl,469,69.675,69.675,72.437,72.437,6.803,6.803,7.628,7.628
Girl,470,69.707,69.707,72.471,72.471,6.808,6.808,7.634,7.634
Girl,471,69.737,69.737,72.502,72.502,6.813,6.813,7.639,7.639
Girl,472,69.767,69.767,72.534,72.534,6.818,6.818,7.645,7.645
Girl,473,69.799,69.799,72.568,72.568,6.823,6.823,7.65,7.65
Girl,474,69.829,69.829,72.6,72.6,6.828,6.828,7.656,7.656
Girl,475,69.858,69.858,72.631,72.631,6.833,6.833,7.661,7.661
Girl,476,69.89,69.89,72.665,72.665,6.838,6.838,7.667,7.667
Girl,477,69.92,69.92,72.696,72.696,6.843,6.843,7.672,7.672
Girl,478,69.95,69.95,72.728,72.728,6.848,6.848,7.678,7.678
Girl,479,69.982,69.982,72.761,72.761,6.853,6.853,7.684,7.684
Girl,480,70.011,70.011,72.793,72.793,6.858,6.858,7.689,7.689
Girl,481,70.041,70.041,72.825,72.825,6.863,6.863,7.695,7.695
Girl,482,70.073,70.073,72.858,72.858,6.868,6.868,7.7,7.7
Girl,483,70.102,70.102,72.889,72.889,6.873,6.873,7.706,7.706
Girl,484,70.132,70.132,72.921,72.921,6.878,6.878,7.711,7.711
Girl,485,70.164,70.164,72.954,72.954,6.883,6.883,7.717,7.717
Girl,486,70.193,70.193,72.985,72.985,6.888,6.888,7.722,7.722
Girl,487,70.222,70.222,73.017,73.017,6.893,6.893,7.728,7.728
Girl,488,70.252,70.252,73.048,73.048,6.898,6.898,7.733,7.733
Girl,489,70.283,70.283,73.081,73.081,6.903,6.903,7.739,7.739
Girl,490,70.312,70.312,73.112,73.112,6.908,6.908,7.744,7.744
Girl,491,70.342,70.342,73.144,73.144,6.913,6.913,7.75,7.75
Girl,492,70.373,70.373,73.176,73.176,6.918,6.918,7.755,7.755
Girl,493,70.403,70.403,73.208,73.208,6.923,6.923,7.761,7.761
Girl,494,70.432,70.432,73.239,73.239,6.928,6.928,7.766,7.766
Girl,495,70.463,70.463,73.272,73.272,6.933,6.933,7.772,7.772
Girl,496,70.492,70.492,73.303,73.303,6.937,6.937,7.777,7.777
Girl,497,70.521,70.521,73.334,73.334,6.942,6.942,7.783,7.783
Girl,498,70.553,70.553,73.366,73.366,6.947,6.947,7.788,7.788
Girl,499,70.582,70.582,73.397,73.397,6.952,6.952,7.794,7.794
Girl,500,70.611,70.611,73.429,73.429,6.957,6.957,7.799,7.799
Girl,501,70.64,70.64,73.46,73.46,6.962,6.962,7.805,7.805
Girl,502,70.671,70.671,73.492,73.492,6.967,6.967,7.81,7.81
Girl,503,70.7,70.7,73.523,73.523,6.972,6.972,7.816,7.816
Girl,504,70.729,70.729,73.554,73.554,6.977,6.977,7.821,7.821
Girl,505,70.76,70.76,73.586,73.586,6.982,6.982,7.827,7.827
Girl,506,70.789,70.789,73.617,73.617,6.987,6.987,7.832,7.832
Girl,507,70.817,70.817,73.648,73.648,6.992,6.992,7.837,7.837
Girl,508,70.848,70.848,73.68,73.68,6.997,6.997,7.843,7.843
Girl,509,70.877,70.877,73.711,73.711,7.002,7.002,7.848,7.848
Girl,510,70.906,70.906,73.742,73.742,7.007,7.007,7.854,7.854
Girl,511,70.934,70.934,73.772,73.772,7.012,7.012,7.859,7.859
Girl,512,70.965,70.965,73.805,73.805,7.017,7.017,7.865,7.865
Girl,513,70.994,70.994,73.835,73.835,7.022,7.022,7.87,7.87
Girl,514,71.023,71.023,73.866,73.866,7.027,7.027,7.876,7.876
Girl,515,71.054,71.054,73.898,73.898,7.032,7.032,7.881,7.881
Girl,516,71.082,71.082,73.928,73.928,7.036,7.036,7.887,7.887
Girl,517,71.11,71.11,73.959,73.959,7.041,7.041,7.892,7.892
Girl,518,71.139,71.139,73.989,73.989,7.046,7.046,7.898,7.898
Girl,519,71.17,71.17,74.021,74.021,7.051,7.051,7.903,7.903
Girl,520,71.198,71.198,74.052,74.052,7.056,7.056,7.909,7.909
Girl,521,71.226,71.226,74.082,74.082,7.061,7.061,7.914,7.914
Girl,522,71.257,71.257,74.114,74.114,7.066,7.066,7.92,7.92
Girl,523,71.285,71.285,74.144,74.144,7.071,7.071,7.925,7.925
Girl,524,71.314,71.314,74.175,74.175,7.076,7.076,7.931,7.931
Girl,525,71.342,71.342,74.205,74.205,7.081,7.081,7.936,7.936
Girl,526,71.372,71.372,74.237,74.237,7.086,7.086,7.941,7.941
Girl,527,71.401,71.401,74.267,74.267,7.091,7.091,7.947,7.947
Girl,528,71.429,71.429,74.297,74.297,7.095,7.095,7.952,7.952
Girl,529,71.459,71.459,74.329,74.329,7.1,7.1,7.958,7.958
Girl,530,71.487,71.487,74.359,74.359,7.105,7.105,7.963,7.963
Girl,531,71.515,71.515,74.389,74.389,7.11,7.11,7.969,7.969
Girl,532,71.543,71.543,74.419,74.419,7.115,7.115,7.974,7.974
Girl,533,71.574,71.574,74.451,74.451,7.12,7.12,7.98,7.98
Girl,534,71.602,71.602,74.481,74.481,7.125,7.125,7.985,7.985
Girl,535,71.63,71.63,74.511,74.511,7.13,7.13,7.99,7.99
Girl,536,71.66,71.66,74.542,74.542,7.135,7.135,7.996,7.996
Girl,537,71.688,71.688,74.572,74.572,7.14,7.14,8.001,8.001
Girl,538,71.716,71.716,74.602,74.602,7.145,7.145,8.007,8.007
Girl,539,71.744,71.744,74.632,74.632,7.149,7.149,8.012,8.012
Girl,540,71.774,71.774,74.663,74.663,7.154,7.154,8.018,8.018
Girl,541,71.802,71.802,74.693,74.693,7.159,7.159,8.023,8.023
Girl,542,71.829,71.829,74.723,74.723,7.164,7.164,8.028,8.028
Girl,543,71.859,71.859,74.754,74.754,7.169,7.169,8.034,8.034
Girl,544,71.887,71.887,74.784,74.784,7.174,7.174,8.039,8.039
Girl,545,71.915,71.915,74.814,74.814,7.179,7.179,8.045,8.045
Girl,546,71.942,71.942,74.843,74.843,7.184,7.184,8.05,8.05
Girl,547,71.972,71.972,74.874,74.874,7.189,7.189,8.056,8.056
Girl,548,72,72,74.904,74.904,7.194,7.194,8.061,8.061
Girl,549,72.028,72.028,74.934,74.934,7.198,7.198,8.066,8.066
Girl,550,72.055,72.055,74.963,74.963,7.203,7.203,8.072,8.072
Girl,551,72.085,72.085,74.994,74.994,7.208,7.208,8.077,8.077
Girl,552,72.113,72.113,75.024,75.024,7.213,7.213,8.083,8.083
Girl,553,72.14,72.14,75.053,75.053,7.218,7.218,8.088,8.088
Girl,554,72.17,72.17,75.084,75.084,7.223,7.223,8.093,8.093
Girl,555,72.197,72.197,75.114,75.114,7.227,7.227,8.099,8.099
Girl,556,72.225,72.225,75.143,75.143,7.232,7.232,8.104,8.104
Girl,557,72.252,72.252,75.172,75.172,7.237,7.237,8.11,8.11
Girl,558,72.282,72.282,75.203,75.203,7.242,7.242,8.115,8.115
Girl,559,72.309,72.309,75.233,75.233,7.247,7.247,8.121,8.121
Girl,560,72.336,72.336,75.262,75.262,7.252,7.252,8.126,8.126
Girl,561,72.363,72.363,75.291,75.291,7.257,7.257,8.131,8.131
Girl,562,72.393,72.393,75.322,75.322,7.262,7.262,8.137,8.137
Girl,563,72.42,72.42,75.351,75.351,7.266,7.266,8.142,8.142
Girl,564,72.447,72.447,75.38,75.38,7.271,7.271,8.147,8.147
Girl,565,72.474,72.474,75.409,75.409,7.276,7.276,8.153,8.153
Girl,566,72.504,72.504,75.44,75.44,7.281,7.281,8.158,8.158
Girl,567,72.531,72.531,75.469,75.469,7.286,7.286,8.164,8.164
Girl,568,72.558,72.558,75.498,75.498,7.291,7.291,8.169,8.169
Girl,569,72.588,72.588,75.529,75.529,7.296,7.296,8.175,8.175
Girl,570,72.615,72.615,75.558,75.558,7.301,7.301,8.18,8.18
Girl,571,72.642,72.642,75.587,75.587,7.305,7.305,8.185,8.185
Girl,572,72.669,72.669,75.616,75.616,7.31,7.31,8.191,8.191
Girl,573,72.698,72.698,75.646,75.646,7.315,7.315,8.196,8.196
Girl,574,72.725,72.725,75.675,75.675,7.32,7.32,8.201,8.201
Girl,575,72.752,72.752,75.704,75.704,7.325,7.325,8.207,8.207
Girl,576,72.778,72.778,75.733,75.733,7.329,7.329,8.212,8.212
Girl,577,72.808,72.808,75.764,75.764,7.334,7.334,8.218,8.218
Girl,578,72.835,72.835,75.792,75.792,7.339,7.339,8.223,8.223
Girl,579,72.861,72.861,75.821,75.821,7.344,7.344,8.228,8.228
Girl,580,72.888,72.888,75.85,75.85,7.349,7.349,8.234,8.234
Girl,581,72.917,72.917,75.88,75.88,7.354,7.354,8.239,8.239
Girl,582,72.944,72.944,75.909,75.909,7.359,7.359,8.244,8.244
Girl,583,72.97,72.97,75.937,75.937,7.363,7.363,8.25,8.25
Girl,584,73,73,75.968,75.968,7.368,7.368,8.255,8.255
Girl,585,73.026,73.026,75.996,75.996,7.373,7.373,8.261,8.261
Girl,586,73.053,73.053,76.025,76.025,7.378,7.378,8.266,8.266
Girl,587,73.079,73.079,76.053,76.053,7.383,7.383,8.271,8.271
Girl,588,73.108,73.108,76.084,76.084,7.388,7.388,8.277,8.277
Girl,589,73.135,73.135,76.112,76.112,7.392,7.392,8.282,8.282
Girl,590,73.161,73.161,76.141,76.141,7.397,7.397,8.287,8.287
Girl,591,73.188,73.188,76.169,76.169,7.402,7.402,8.293,8.293
Girl,592,73.217,73.217,76.199,76.199,7.407,7.407,8.298,8.298
Girl,593,73.243,73.243,76.228,76.228,7.411,7.411,8.303,8.303
Girl,594,73.269,73.269,76.256,76.256,7.416,7.416,8.309,8.309
Girl,595,73.296,73.296,76.284,76.284,7.421,7.421,8.314,8.314
Girl,596,73.325,73.325,76.314,76.314,7.426,7.426,8.319,8.319
Girl,597,73.351,73.351,76.343,76.343,7.431,7.431,8.325,8.325
Girl,598,73.377,73.377,76.371,76.371,7.436,7.436,8.33,8.33
Girl,599,73.403,73.403,76.399,76.399,7.441,7.441,8.336,8.336
Girl,600,73.432,73.432,76.429,76.429,7.445,7.445,8.341,8.341
Girl,601,73.458,73.458,76.457,76.457,7.45,7.45,8.346,8.346
Girl,602,73.485,73.485,76.485,76.485,7.455,7.455,8.352,8.352
Girl,603,73.511,73.511,76.514,76.514,7.46,7.46,8.357,8.357
Girl,604,73.539,73.539,76.543,76.543,7.464,7.464,8.362,8.362
Girl,605,73.565,73.565,76.571,76.571,7.469,7.469,8.368,8.368
Girl,606,73.591,73.591,76.6,76.6,7.474,7.474,8.373,8.373
Girl,607,73.618,73.618,76.628,76.628,7.479,7.479,8.378,8.378
Girl,608,73.646,73.646,76.657,76.657,7.484,7.484,8.384,8.384
Girl,609,73.672,73.672,76.685,76.685,7.488,7.488,8.389,8.389
Girl,610,73.698,73.698,76.713,76.713,7.493,7.493,8.394,8.394
Girl,611,73.724,73.724,76.741,76.741,7.498,7.498,8.4,8.4
Girl,612,73.752,73.752,76.771,76.771,7.503,7.503,8.405,8.405
Girl,613,73.778,73.778,76.799,76.799,7.508,7.508,8.411,8.411
Girl,614,73.804,73.804,76.827,76.827,7.512,7.512,8.416,8.416
Girl,615,73.83,73.83,76.854,76.854,7.517,7.517,8.421,8.421
Girl,616,73.858,73.858,76.884,76.884,7.522,7.522,8.427,8.427
Girl,617,73.884,73.884,76.912,76.912,7.527,7.527,8.432,8.432
Girl,618,73.91,73.91,76.94,76.94,7.532,7.532,8.437,8.437
Girl,619,73.938,73.938,76.969,76.969,7.536,7.536,8.443,8.443
Girl,620,73.964,73.964,76.997,76.997,7.541,7.541,8.448,8.448
Girl,621,73.99,73.99,77.024,77.024,7.546,7.546,8.453,8.453
Girl,622,74.015,74.015,77.052,77.052,7.551,7.551,8.459,8.459
Girl,623,74.044,74.044,77.081,77.081,7.556,7.556,8.464,8.464
Girl,624,74.069,74.069,77.109,77.109,7.56,7.56,8.469,8.469
Girl,625,74.095,74.095,77.137,77.137,7.565,7.565,8.475,8.475
Girl,626,74.12,74.12,77.164,77.164,7.57,7.57,8.48,8.48
Girl,627,74.149,74.149,77.193,77.193,7.575,7.575,8.485,8.485
Girl,628,74.174,74.174,77.221,77.221,7.579,7.579,8.491,8.491
Girl,629,74.2,74.2,77.248,77.248,7.584,7.584,8.496,8.496
Girl,630,74.225,74.225,77.276,77.276,7.589,7.589,8.501,8.501
Girl,631,74.253,74.253,77.305,77.305,7.594,7.594,8.507,8.507
Girl,632,74.279,74.279,77.332,77.332,7.599,7.599,8.512,8.512
Girl,633,74.304,74.304,77.36,77.36,7.603,7.603,8.517,8.517
Girl,634,74.329,74.329,77.387,77.387,7.608,7.608,8.523,8.523
Girl,635,74.357,74.357,77.416,77.416,7.613,7.613,8.528,8.528
Girl,636,74.383,74.383,77.444,77.444,7.618,7.618,8.533,8.533
Girl,637,74.408,74.408,77.471,77.471,7.622,7.622,8.539,8.539
Girl,638,74.433,74.433,77.498,77.498,7.627,7.627,8.544,8.544
Girl,639,74.461,74.461,77.527,77.527,7.632,7.632,8.549,8.549
Girl,640,74.486,74.486,77.554,77.554,7.637,7.637,8.555,8.555
Girl,641,74.512,74.512,77.582,77.582,7.641,7.641,8.56,8.56
Girl,642,74.537,74.537,77.609,77.609,7.646,7.646,8.565,8.565
Girl,643,74.565,74.565,77.638,77.638,7.651,7.651,8.571,8.571
Girl,644,74.59,74.59,77.665,77.665,7.656,7.656,8.576,8.576
Girl,645,74.615,74.615,77.692,77.692,7.66,7.66,8.581,8.581
Girl,646,74.64,74.64,77.719,77.719,7.665,7.665,8.587,8.587
Girl,647,74.668,74.668,77.748,77.748,7.67,7.67,8.592,8.592
Girl,648,74.693,74.693,77.775,77.775,7.675,7.675,8.597,8.597
Girl,649,74.718,74.718,77.802,77.802,7.679,7.679,8.602,8.602
Girl,650,74.743,74.743,77.829,77.829,7.684,7.684,8.608,8.608
Girl,651,74.77,74.77,77.858,77.858,7.689,7.689,8.613,8.613
Girl,652,74.795,74.795,77.885,77.885,7.694,7.694,8.619,8.619
Girl,653,74.82,74.82,77.912,77.912,7.699,7.699,8.624,8.624
Girl,654,74.845,74.845,77.938,77.938,7.703,7.703,8.629,8.629
Girl,655,74.873,74.873,77.967,77.967,7.708,7.708,8.634,8.634
Girl,656,74.898,74.898,77.994,77.994,7.713,7.713,8.64,8.64
Girl,657,74.922,74.922,78.021,78.021,7.718,7.718,8.645,8.645
Girl,658,74.947,74.947,78.048,78.048,7.722,7.722,8.65,8.65
Girl,659,74.975,74.975,78.076,78.076,7.727,7.727,8.656,8.656
Girl,660,74.999,74.999,78.103,78.103,7.732,7.732,8.661,8.661
Girl,661,75.024,75.024,78.129,78.129,7.737,7.737,8.666,8.666
Girl,662,75.049,75.049,78.156,78.156,7.741,7.741,8.672,8.672
Girl,663,75.076,75.076,78.185,78.185,7.746,7.746,8.677,8.677
Girl,664,75.101,75.101,78.211,78.211,7.751,7.751,8.682,8.682
Girl,665,75.125,75.125,78.238,78.238,7.756,7.756,8.688,8.688
Girl,666,75.15,75.15,78.265,78.265,7.76,7.76,8.693,8.693
Girl,667,75.177,75.177,78.293,78.293,7.765,7.765,8.698,8.698
Girl,668,75.202,75.202,78.319,78.319,7.77,7.77,8.704,8.704
Girl,669,75.227,75.227,78.346,78.346,7.775,7.775,8.709,8.709
Girl,670,75.251,75.251,78.372,78.372,7.779,7.779,8.714,8.714
Girl,671,75.278,75.278,78.401,78.401,7.784,7.784,8.72,8.72
Girl,672,75.303,75.303,78.427,78.427,7.789,7.789,8.725,8.725
Girl,673,75.327,75.327,78.454,78.454,7.794,7.794,8.73,8.73
Girl,674,75.352,75.352,78.48,78.48,7.798,7.798,8.736,8.736
Girl,675,75.379,75.379,78.508,78.508,7.803,7.803,8.741,8.741
Girl,676,75.403,75.403,78.535,78.535,7.808,7.808,8.746,8.746
Girl,677,75.427,75.427,78.561,78.561,7.813,7.813,8.751,8.751
Girl,678,75.452,75.452,78.587,78.587,7.817,7.817,8.757,8.757
Girl,679,75.479,75.479,78.615,78.615,7.822,7.822,8.762,8.762
Girl,680,75.503,75.503,78.642,78.642,7.827,7.827,8.768,8.768
Girl,681,75.527,75.527,78.668,78.668,7.832,7.832,8.773,8.773
Girl,682,75.552,75.552,78.694,78.694,7.836,7.836,8.778,8.778
Girl,683,75.578,75.578,78.722,78.722,7.841,7.841,8.783,8.783
Girl,684,75.603,75.603,78.748,78.748,7.846,7.846,8.789,8.789
Girl,685,75.627,75.627,78.774,78.774,7.851,7.851,8.794,8.794
Girl,686,75.651,75.651,78.801,78.801,7.855,7.855,8.799,8.799
Girl,687,75.678,75.678,78.828,78.828,7.86,7.86,8.805,8.805
Girl,688,75.702,75.702,78.854,78.854,7.865,7.865,8.81,8.81
Girl,689,75.726,75.726,78.881,78.881,7.869,7.869,8.815,8.815
Girl,690,75.75,75.75,78.907,78.907,7.874,7.874,8.821,8.821
Girl,691,75.777,75.777,78.934,78.934,7.879,7.879,8.826,8.826
Girl,692,75.801,75.801,78.96,78.96,7.884,7.884,8.831,8.831
Girl,693,75.825,75.825,78.986,78.986,7.889,7.889,8.837,8.837
Girl,694,75.851,75.851,79.014,79.014,7.893,7.893,8.842,8.842
Girl,695,75.875,75.875,79.04,79.04,7.898,7.898,8.847,8.847
Girl,696,75.899,75.899,79.066,79.066,7.903,7.903,8.853,8.853
Girl,697,75.923,75.923,79.092,79.092,7.907,7.907,8.858,8.858
Girl,698,75.95,75.95,79.119,79.119,7.912,7.912,8.863,8.863
Girl,699,75.974,75.974,79.145,79.145,7.917,7.917,8.869,8.869
Girl,700,75.998,75.998,79.171,79.171,7.922,7.922,8.874,8.874
Girl,701,76.021,76.021,79.197,79.197,7.927,7.927,8.879,8.879
Girl,702,76.048,76.048,79.225,79.225,7.931,7.931,8.884,8.884
Girl,703,76.072,76.072,79.25,79.25,7.936,7.936,8.89,8.89
Girl,704,76.096,76.096,79.276,79.276,7.941,7.941,8.895,8.895
Girl,705,76.119,76.119,79.302,79.302,7.945,7.945,8.9,8.9
Girl,706,76.146,76.146,79.329,79.329,7.95,7.95,8.906,8.906
Girl,707,76.169,76.169,79.355,79.355,7.955,7.955,8.911,8.911
Girl,708,76.193,76.193,79.381,79.381,7.96,7.96,8.916,8.916
Girl,709,76.217,76.217,79.406,79.406,7.964,7.964,8.922,8.922
Girl,710,76.243,76.243,79.434,79.434,7.969,7.969,8.927,8.927
Girl,711,76.267,76.267,79.459,79.459,7.974,7.974,8.932,8.932
Girl,712,76.29,76.29,79.485,79.485,7.978,7.978,8.938,8.938
Girl,713,76.314,76.314,79.51,79.51,7.983,7.983,8.943,8.943
Girl,714,76.34,76.34,79.537,79.537,7.988,7.988,8.948,8.948
Girl,715,76.364,76.364,79.563,79.563,7.993,7.993,8.954,8.954
Girl,716,76.387,76.387,79.589,79.589,7.997,7.997,8.959,8.959
Girl,717,76.411,76.411,79.614,79.614,8.002,8.002,8.964,8.964
Girl,718,76.437,76.437,79.641,79.641,8.007,8.007,8.969,8.969
Girl,719,76.46,76.46,79.667,79.667,8.011,8.011,8.975,8.975
Girl,720,76.484,76.484,79.692,79.692,8.016,8.016,8.98,8.98
Girl,721,76.507,76.507,79.717,79.717,8.021,8.021,8.985,8.985
Girl,722,76.533,76.533,79.744,79.744,8.026,8.026,8.991,8.991
Girl,723,76.556,76.556,79.77,79.77,8.031,8.031,8.996,8.996
Girl,724,76.58,76.58,79.795,79.795,8.035,8.035,9.001,9.001
Girl,725,76.606,76.606,79.822,79.822,8.04,8.04,9.007,9.007
Girl,726,76.629,76.629,79.847,79.847,8.045,8.045,9.012,9.012
Girl,727,76.652,76.652,79.873,79.873,8.049,8.049,9.017,9.017
Girl,728,76.676,76.676,79.898,79.898,8.054,8.054,9.023,9.023
Girl,729,76.702,76.702,79.925,79.925,8.059,8.059,9.028,9.028
Girl,730,76.725,76.725,79.95,79.95,8.064,8.064,9.033,9.033
Girl,731,76.049,76.049,79.276,79.276,8.068,8.068,9.039,9.039
